Part No,Description,Customer Name,U/M,Ship Qty,Unit Price,Unit Cost,Invoice Date,Year,Product Code,Salesperson,Type,Channel ,Month, Extended price
AG-026,"ASHOKA RTE SHAHI METHI MATAR, 280g",A1 SOUTH ASIAN GROCERY,CS /20,1,35.003,24.56086957,2/18/2022,2022,ADFD-RTE,PRAKASH MANGALAMI,Dry,Ethnic,22-Feb,35
AG-032,"ASHOKA RTE RAJMA PULAO (MIXED VEGETABLES AND RICE), 280g",A1 SOUTH ASIAN GROCERY,CS /20,1,35.003,24.21086957,2/18/2022,2022,ADFD-RTE,PRAKASH MANGALAMI,Dry,Ethnic,22-Feb,35
AG-030,"ASHOKA RTE ALOO CHOLE, 280g",A1 SOUTH ASIAN GROCERY,CS /20,1,35.003,22.81086957,2/18/2022,2022,ADFD-RTE,PRAKASH MANGALAMI,Dry,Ethnic,22-Feb,35
AG-005,"ASHOKA RTE PUNJABI CHOLE, 280g",A1 SOUTH ASIAN GROCERY,CS/ 20,2,35.003,25.26447826,2/18/2022,2022,ADFD-RTE,PRAKASH MANGALAMI,Dry,Ethnic,22-Feb,70.01
AP-033,"ASHOKA PICKLE SHREDDED MANGO (CHUNDO), 575g",A1 SOUTH ASIAN GROCERY,CS /12,1,27,16.78695652,2/18/2022,2022,ADFD-PI,PRAKASH MANGALAMI,Dry,Ethnic,22-Feb,27
AF-104,"ASHOKA FRZ PARATHA PANEER, 300g (3 Pc)",A1 SOUTH ASIAN GROCERY,CS /24,3,48.001,35.86285714,2/18/2022,2022,ADFF-AFB,PRAKASH MANGALAMI,Frozen ,Ethnic,22-Feb,144
AF-181,"ASHOKA FRZ VEG SURTI UNDHIU MIX, 310g",A1 SOUTH ASIAN GROCERY,CS /24,1,36,23.29714286,2/18/2022,2022,ADFF-AFV,PRAKASH MANGALAMI,Frozen ,Ethnic,22-Feb,36
AF-153,"ASHOKA FRZ VEG. SURTI PAPDI, 310g",A1 SOUTH ASIAN GROCERY,CS /24,1,36,21.85714286,2/18/2022,2022,ADFF-AFV,PRAKASH MANGALAMI,Frozen ,Ethnic,22-Feb,36
AF-151,"ASHOKA FRZ VEG. PAPDI LILVA, 310g",A1 SOUTH ASIAN GROCERY,CS /24,1,44,31.55428571,2/18/2022,2022,ADFF-AFV,PRAKASH MANGALAMI,Frozen ,Ethnic,22-Feb,44
AF-148,"ASHOKA FRZ VEG. METHI LEAVES, 310g",A1 SOUTH ASIAN GROCERY,CS /24,1,33,24.98571429,2/18/2022,2022,ADFF-AFV,PRAKASH MANGALAMI,Frozen ,Ethnic,22-Feb,33
AF-167,"ASHOKA FRZ VEG. SPINACH, 310 g",A1 SOUTH ASIAN GROCERY,CS /24,1,36,21.85714286,2/18/2022,2022,ADFF-AFV,PRAKASH MANGALAMI,Frozen ,Ethnic,22-Feb,36
AF-155,"ASHOKA FRZ VEG. PUNJABI TINDA CUT, 310g",A1 SOUTH ASIAN GROCERY,CS /24,1,30,22.11428571,2/18/2022,2022,ADFF-AFV,PRAKASH MANGALAMI,Frozen ,Ethnic,22-Feb,30
AF-146,"ASHOKA FRZ VEG GREEN PEAS, 310g",A1 SOUTH ASIAN GROCERY,CS /24,2,36,25.45714286,2/18/2022,2022,ADFF-AFV,PRAKASH MANGALAMI,Frozen ,Ethnic,22-Feb,72
AF-170,"ASHOKA FRZ VEG. LILA LASAN, 250 g",A1 SOUTH ASIAN GROCERY,CS /24,1,50,36.85714286,2/18/2022,2022,ADFF-AFV,PRAKASH MANGALAMI,Frozen ,Ethnic,22-Feb,50
AF-149,"ASHOKA FRZ VEG. OKRA CUT (BHINDI), 310g",A1 SOUTH ASIAN GROCERY,CS /24,2,30,22.11428571,2/18/2022,2022,ADFF-AFV,PRAKASH MANGALAMI,Frozen ,Ethnic,22-Feb,60
AF-145,"ASHOKA FRZ VEG. COCONUT SHRED, 310g",A1 SOUTH ASIAN GROCERY,CS /24,2,60,43.62857143,2/18/2022,2022,ADFF-AFV,PRAKASH MANGALAMI,Frozen ,Ethnic,22-Feb,120
AF-103,"ASHOKA FRZ PARATHA PLAIN, 350g (5 Pc)",A1 SOUTH ASIAN GROCERY,CS /24,1,48.001,29.14285714,2/18/2022,2022,ADFF-AFB,PRAKASH MANGALAMI,Frozen ,Ethnic,22-Feb,48
AF-101,"ASHOKA FRZ TANDOORI NAAN GARLIC, 340g (4 Pc)",A1 SOUTH ASIAN GROCERY,CS /24,3,54,36.02571429,2/18/2022,2022,ADFF-AFB,PRAKASH MANGALAMI,Frozen ,Ethnic,22-Feb,162
AP-028,"ASHOKA PICKLE MIXED IN OIL, 500g",A1 SOUTH ASIAN GROCERY,CS /12,1,27,18.94695652,2/18/2022,2022,ADFD-PI,PRAKASH MANGALAMI,Dry,Ethnic,22-Feb,27
AF-107,"ASHOKA FRZ PARATHA GOBI, 400g (4Pc)",A1 SOUTH ASIAN GROCERY,CS /24,1,48.001,37.30285714,2/18/2022,2022,ADFF-AFB,PRAKASH MANGALAMI,Frozen ,Ethnic,22-Feb,48
AF-174,"ASHOKA FRZ PARATHA AJWAIN, 350g (5 Pc)",A1 SOUTH ASIAN GROCERY,CS /24,1,48.001,29.14285714,2/18/2022,2022,ADFF-AFB,PRAKASH MANGALAMI,Frozen ,Ethnic,22-Feb,48
AF-173,"ASHOKA FRZ PARATHA MIXED VEGETABLES, 400g (4 Pc)",A1 SOUTH ASIAN GROCERY,CS /24,2,48.001,32.02285714,2/18/2022,2022,ADFF-AFB,PRAKASH MANGALAMI,Frozen ,Ethnic,22-Feb,96
AF-164,"ASHOKA FRZ PARATHA MULI, 400g (4 Pc)",A1 SOUTH ASIAN GROCERY,CS /24,1,48.001,35.38285714,2/18/2022,2022,ADFF-AFB,PRAKASH MANGALAMI,Frozen ,Ethnic,22-Feb,48
AF-105,"ASHOKA FRZ PARATHA METHI, 400g (5 Pc)",A1 SOUTH ASIAN GROCERY,CS /24,1,48.001,37.30285714,2/18/2022,2022,ADFF-AFB,PRAKASH MANGALAMI,Frozen ,Ethnic,22-Feb,48
AF-163,"ASHOKA FRZ PARATHA GREEN PEAS, 400g (4 PC)",A1 SOUTH ASIAN GROCERY,CS /24,1,48.001,35.86285714,2/18/2022,2022,ADFF-AFB,PRAKASH MANGALAMI,Frozen ,Ethnic,22-Feb,48
AF-109,"ASHOKA FRZ PARATHA ASLI PLAIN, (TRIANGULAR) 400g (5Pc)",A1 SOUTH ASIAN GROCERY,CS /24,2,48.001,35.38285714,2/18/2022,2022,ADFF-AFB,PRAKASH MANGALAMI,Frozen ,Ethnic,22-Feb,96
AF-102,"ASHOKA FRZ PARATHA ALOO PALAK, 400g (4 Pc)",A1 SOUTH ASIAN GROCERY,CS /24,1,48.001,35.86285714,2/18/2022,2022,ADFF-AFB,PRAKASH MANGALAMI,Frozen ,Ethnic,22-Feb,48
AF-108,"ASHOKA FRZ PARATHA ALOO, 400g (4Pc)",A1 SOUTH ASIAN GROCERY,CS /24,3,48.001,37.30285714,2/18/2022,2022,ADFF-AFB,PRAKASH MANGALAMI,Frozen ,Ethnic,22-Feb,144
AF-113,"ASHOKA FRZ PARATHA LACHCHA, 400g (4 Pcs)",A1 SOUTH ASIAN GROCERY,CS /24,2,48.001,33.94285714,2/18/2022,2022,ADFF-AFB,PRAKASH MANGALAMI,Frozen ,Ethnic,22-Feb,96
AF-187,"ASHOKA FRZ TANDOORI NAAN PLAIN, 1275g (15 Pc)",A1 SOUTH ASIAN GROCERY,CS /8,2,48.001,47.38285714,2/18/2022,2022,ADFF-AFB,PRAKASH MANGALAMI,Frozen ,Ethnic,22-Feb,96
AF-100,"ASHOKA FRZ TANDOORI NAAN PLAIN, 426g (5 Pc)",A1 SOUTH ASIAN GROCERY,CS /24,2,54,36.02571429,2/18/2022,2022,ADFF-AFB,PRAKASH MANGALAMI,Frozen ,Ethnic,22-Feb,108
AP-029,"ASHOKA PICKLE GARLIC IN OIL, 500g",A1 SOUTH ASIAN GROCERY,CS /12,1,27,16.78695652,2/18/2022,2022,ADFD-PI,PRAKASH MANGALAMI,Dry,Ethnic,22-Feb,27
AF-115,"ASHOKA FRZ KATHI ROLL - CHILI POTATO, 200g",ADF (ASHOKA) LTD.,CS /24,1,60,48.42857143,2/4/2022,2022,ADFF-AFS,FRONT DESK,Frozen ,Ethnic,22-Feb,60
AF-114,"ASHOKA FRZ KATHI ROLL - MASALA PANEER, 200g",ADF (ASHOKA) LTD.,CS /24,1,60,48.42857143,2/4/2022,2022,ADFF-AFS,FRONT DESK,Frozen ,Ethnic,22-Feb,60
AF-196,"ASHOKA FRZ KATHI ROLL - PANEER BIRYANI, 200g",ADF (ASHOKA) LTD.,CS /24,1,66,53.93142857,2/4/2022,2022,ADFF-AFS,FRONT DESK,Frozen ,Ethnic,22-Feb,66
AP-036,CAMEL PICKLE MANGO SLICE WITH  LEMON IN MUSTARD AND VINEGAR 450g,"ADONIS GROUP INC (Div#108 ASHTONBEE, SCARBOROUGH)",CS /12,2,24,13.72173913,2/4/2022,2022,ADFD-PI,TAIMUR RASHID - MAINSTREAM,Dry,Ethnic,22-Feb,48
AP-038,"CAMEL PICKLE MANGO SLICE WITH GREEN CHILI IN MUSTARD AND VINEGAR, 450g","ADONIS GROUP INC (Div#108 ASHTONBEE, SCARBOROUGH)",CS /12,5,24,13.72173913,2/4/2022,2022,ADFD-PI,TAIMUR RASHID - MAINSTREAM,Dry,Ethnic,22-Feb,120
AP-037,"CAMEL PICKLE MANGO SLICE EXTRA HOT IN MUSTARD AND VINEGAR, 450g","ADONIS GROUP INC (Div#108 ASHTONBEE, SCARBOROUGH)",CS /12,5,24,15.16173913,2/4/2022,2022,ADFD-PI,TAIMUR RASHID - MAINSTREAM,Dry,Ethnic,22-Feb,120
AP-035,CAMEL PICKLE MANGO SLICE IN MUSTARD AND VINEGAR 450g,"ADONIS GROUP INC (Div#108 ASHTONBEE, SCARBOROUGH)",CS /12,5,24,15.16173913,2/4/2022,2022,ADFD-PI,TAIMUR RASHID - MAINSTREAM,Dry,Ethnic,22-Feb,120
AP-035,CAMEL PICKLE MANGO SLICE IN MUSTARD AND VINEGAR 450g,"ADONIS GROUP INC. - (Div#563 STANFIELD, MISSISSAUGA)",CS /12,2,24,15.16173913,2/3/2022,2022,ADFD-PI,TALHA KHAWAJA - MAINSTREAM,Dry,Ethnic,22-Feb,48
AP-036,CAMEL PICKLE MANGO SLICE WITH  LEMON IN MUSTARD AND VINEGAR 450g,"ADONIS GROUP INC. - (Div#563 STANFIELD, MISSISSAUGA)",CS /12,2,24,13.72173913,2/3/2022,2022,ADFD-PI,TALHA KHAWAJA - MAINSTREAM,Dry,Ethnic,22-Feb,48
AP-037,"CAMEL PICKLE MANGO SLICE EXTRA HOT IN MUSTARD AND VINEGAR, 450g","ADONIS GROUP INC. - (Div#563 STANFIELD, MISSISSAUGA)",CS /12,2,24,15.16173913,2/3/2022,2022,ADFD-PI,TALHA KHAWAJA - MAINSTREAM,Dry,Ethnic,22-Feb,48
AP-038,"CAMEL PICKLE MANGO SLICE WITH GREEN CHILI IN MUSTARD AND VINEGAR, 450g","ADONIS GROUP INC. - (Div#563 STANFIELD, MISSISSAUGA)",CS /12,2,24,13.72173913,2/3/2022,2022,ADFD-PI,TALHA KHAWAJA - MAINSTREAM,Dry,Ethnic,22-Feb,48
AP-035,CAMEL PICKLE MANGO SLICE IN MUSTARD AND VINEGAR 450g,"ADONIS GROUP INC. (Div#106 EGLINTON, MISSISSAUGA)",CS /12,12,19.2,15.0093913,2/25/2022,2022,ADFD-PI,TALHA KHAWAJA - MAINSTREAM,Dry,Ethnic,22-Feb,230.4
AP-036,CAMEL PICKLE MANGO SLICE WITH  LEMON IN MUSTARD AND VINEGAR 450g,"ADONIS GROUP INC. (Div#106 EGLINTON, MISSISSAUGA)",CS /12,12,19.2,13.6653913,2/25/2022,2022,ADFD-PI,TALHA KHAWAJA - MAINSTREAM,Dry,Ethnic,22-Feb,230.4
AP-037,"CAMEL PICKLE MANGO SLICE EXTRA HOT IN MUSTARD AND VINEGAR, 450g","ADONIS GROUP INC. (Div#106 EGLINTON, MISSISSAUGA)",CS /12,12,19.2,15.0093913,2/25/2022,2022,ADFD-PI,TALHA KHAWAJA - MAINSTREAM,Dry,Ethnic,22-Feb,230.4
AP-038,"CAMEL PICKLE MANGO SLICE WITH GREEN CHILI IN MUSTARD AND VINEGAR, 450g","ADONIS GROUP INC. (Div#106 EGLINTON, MISSISSAUGA)",CS /12,12,19.2,13.6653913,2/25/2022,2022,ADFD-PI,TALHA KHAWAJA - MAINSTREAM,Dry,Ethnic,22-Feb,230.4
AG-033,"ASHOKA SARSON KA SAAG IN CAN, 850g",AK HARMONY CANADA INC. (O/A INDIAN FOODLAND),CS /6,1,15,9.626086957,2/11/2022,2022,ADFD-GEN,TARMANROOP SANDHU,Dry,Ethnic,22-Feb,15
AG-029,"ASHOKA RTE BAIGAN BHARTHA, 280g",AK HARMONY CANADA INC. (O/A INDIAN FOODLAND),CS /20,0.5,39,25.41782609,2/11/2022,2022,ADFD-RTE,TARMANROOP SANDHU,Dry,Ethnic,22-Feb,19.5
AG-015,"ASHOKA RTE DAL MAKHANI, 280g",AK HARMONY CANADA INC. (O/A INDIAN FOODLAND),CS /20,0.5,39,25.02782609,2/11/2022,2022,ADFD-RTE,TARMANROOP SANDHU,Dry,Ethnic,22-Feb,19.5
AG-004,"ASHOKA RTE PAV BHAJI, 280g",AK HARMONY CANADA INC. (O/A INDIAN FOODLAND),CS /20,0.5,39,25.02782609,2/11/2022,2022,ADFD-RTE,TARMANROOP SANDHU,Dry,Ethnic,22-Feb,19.5
AF-121,"ASHOKA FRZ KATHI ROLL - PANEER MAKHANI, 300g",AKINCHAN FOODS Inc. (Formerly Known as OM India),CS /12,1,38,30.29142857,2/7/2022,2022,ADFF-AFS,PRAKASH MANGALAMI,Frozen ,Ethnic,22-Feb,38
AF-119,"ASHOKA FRZ KATHI ROLL - PANEER BHURJI, 300g",AKINCHAN FOODS Inc. (Formerly Known as OM India),CS /12,1,38,30.29142857,2/7/2022,2022,ADFF-AFS,PRAKASH MANGALAMI,Frozen ,Ethnic,22-Feb,38
AP-049,"ASHOKA DIPPING SAUCE TANGY MANGO, 260g",AKINCHAN FOODS Inc. (Formerly Known as OM India),CS /12,-0.75,12,14.06086957,2/22/2022,2022,ADFD-CH,PRAKASH MANGALAMI,Dry,Ethnic,22-Feb,-9
AG-033,"ASHOKA SARSON KA SAAG IN CAN, 850g",AKINCHAN FOODS Inc. (Formerly Known as OM India),CS /6,10,12,9.620869565,2/7/2022,2022,ADFD-GEN,PRAKASH MANGALAMI,Dry,Ethnic,22-Feb,120
AP-013,"ASHOKA PICKLE MANGO IN OLIVE OIL, 300g",AKINCHAN FOODS Inc. (Formerly Known as OM India),CS /12,1,27,18.67695652,2/7/2022,2022,ADFD-PI,PRAKASH MANGALAMI,Dry,Ethnic,22-Feb,27
AG-005,"ASHOKA RTE PUNJABI CHOLE, 280g",AKINCHAN FOODS Inc. (Formerly Known as OM India),CS/ 20,-0.05,35,25.26086957,2/22/2022,2022,ADFD-RTE,PRAKASH MANGALAMI,Dry,Ethnic,22-Feb,-1.75
AG-022,"ASHOKA RTE PALAK PANEER, 280g",AKINCHAN FOODS Inc. (Formerly Known as OM India),CS /20,1,35.003,25.26086957,2/7/2022,2022,ADFD-RTE,PRAKASH MANGALAMI,Dry,Ethnic,22-Feb,35
AG-023,"ASHOKA RTE PANEER MAKHANI, 280g",AKINCHAN FOODS Inc. (Formerly Known as OM India),CS /20,1,35.003,22.81086957,2/7/2022,2022,ADFD-RTE,PRAKASH MANGALAMI,Dry,Ethnic,22-Feb,35
AG-019,"ASHOKA RTE NAVRATAN KORMA, 280g",AKINCHAN FOODS Inc. (Formerly Known as OM India),CS /20,1,35.003,25.26086957,2/7/2022,2022,ADFD-RTE,PRAKASH MANGALAMI,Dry,Ethnic,22-Feb,35
AF-200,"ASHOKA FRZ BAKED VADA PAV WITH DRY GARLIC CHUTNEY, 310g (4 Pcs)",AKINCHAN FOODS Inc. (Formerly Known as OM India),CS /6,2,24,1.371428571,2/7/2022,2022,ADFF-AFS,PRAKASH MANGALAMI,Frozen ,Ethnic,22-Feb,48
AF-145,"ASHOKA FRZ VEG. COCONUT SHRED, 310g",AKINCHAN FOODS Inc. (Formerly Known as OM India),CS /24,2,60,45.42857143,2/7/2022,2022,ADFF-AFV,PRAKASH MANGALAMI,Frozen ,Ethnic,22-Feb,120
AF-101,"ASHOKA FRZ TANDOORI NAAN GARLIC, 340g (4 Pc)",AKINCHAN FOODS Inc. (Formerly Known as OM India),CS /24,1,48.001,37.30285714,2/7/2022,2022,ADFF-AFB,PRAKASH MANGALAMI,Frozen ,Ethnic,22-Feb,48
AP-028,"ASHOKA PICKLE MIXED IN OIL, 500g",AKINCHAN FOODS Inc. (Formerly Known as OM India),CS /12,1,27,18.94695652,2/7/2022,2022,ADFD-PI,PRAKASH MANGALAMI,Dry,Ethnic,22-Feb,27
AP-029,"ASHOKA PICKLE GARLIC IN OIL, 500g",AKINCHAN FOODS Inc. (Formerly Known as OM India),CS /12,1,27,16.78695652,2/7/2022,2022,ADFD-PI,PRAKASH MANGALAMI,Dry,Ethnic,22-Feb,27
AF-194,"ASHOKA FRZ PARATHA ASLI PLAIN, (TRIANGULAR) 1200g (15Pc)",AL AMIN HALAL MEAT and GROCERY - (MILTON),CS /8,1,54,35.48571429,2/18/2022,2022,ADFF-AFB,TARMANROOP SANDHU,Frozen ,Ethnic,22-Feb,54
AF-123,"ASHOKA FRZ MASALA VEGETABLE BURGER PATTIES, 300g (4 Pc)",Al Jazeera Supermarket,CS /12,1,60,37.62857143,2/24/2022,2022,ADFF-AFV,EHSEN NAGI,Frozen ,Ethnic,22-Feb,60
AF-104,"ASHOKA FRZ PARATHA PANEER, 300g (3 Pc)",Al Jazeera Supermarket,CS /24,1,54,35.48571429,2/24/2022,2022,ADFF-AFB,EHSEN NAGI,Frozen ,Ethnic,22-Feb,54
AF-110,"ASHOKA FRZ PARATHA MALABARI, 350g (5Pc)",Al Jazeera Supermarket,CS /24,1,54,34.40571429,2/24/2022,2022,ADFF-AFB,EHSEN NAGI,Frozen ,Ethnic,22-Feb,54
AG-022,"ASHOKA RTE PALAK PANEER, 280g",AL KHAIR HALAL MEATS and GROCERS,CS /20,-0.5,38.5,25.09195652,2/4/2022,2022,ADFD-RTE,TALHA KHAWAJA,Dry,Ethnic,22-Feb,-19.25
AG-005,"ASHOKA RTE PUNJABI CHOLE, 280g",AL KHAIR HALAL MEATS and GROCERS,CS/ 20,-0.4,38.5,25.09195652,2/4/2022,2022,ADFD-RTE,TALHA KHAWAJA,Dry,Ethnic,22-Feb,-15.4
AG-015,"ASHOKA RTE DAL MAKHANI, 280g",AL KHAIR HALAL MEATS and GROCERS,CS /20,-0.1,38.5,25.09195652,2/4/2022,2022,ADFD-RTE,TALHA KHAWAJA,Dry,Ethnic,22-Feb,-3.85
AG-013,"ASHOKA RTE SHAHI NAVRATAN KORMA, 280g",AL KHAIR HALAL MEATS and GROCERS,CS /20,-0.2,38.5,24.70695652,2/4/2022,2022,ADFD-RTE,TALHA KHAWAJA,Dry,Ethnic,22-Feb,-7.7
AG-007,"ASHOKA RTE SHAHI RAJMA, 280g",AL KHAIR HALAL MEATS and GROCERS,CS / 20,-0.25,38.5,25.1049913,2/4/2022,2022,ADFD-RTE,TALHA KHAWAJA,Dry,Ethnic,22-Feb,-9.63
AF-125,"ASHOKA FRZ HARA BHARA KEBAB, 360g (12 Pcs)",AL MADINA SUPERMARKET (PICKRING) INC.,CS /12,1,54,37.64571429,2/3/2022,2022,ADFF-AFS,ABDUL BASIT FAROOQUI,Frozen ,Ethnic,22-Feb,54
AF-146,"ASHOKA FRZ VEG GREEN PEAS, 310g",AL MADINA SUPERMARKET (PICKRING) INC.,CS /24,1,36,25.45714286,2/3/2022,2022,ADFF-AFV,ABDUL BASIT FAROOQUI,Frozen ,Ethnic,22-Feb,36
AF-149,"ASHOKA FRZ VEG. OKRA CUT (BHINDI), 310g",AL MADINA SUPERMARKET (PICKRING) INC.,CS /24,1,31.2,22.37485714,2/3/2022,2022,ADFF-AFV,ABDUL BASIT FAROOQUI,Frozen ,Ethnic,22-Feb,31.2
AF-101,"ASHOKA FRZ TANDOORI NAAN GARLIC, 340g (4 Pc)",AL MADINA SUPERMARKET (PICKRING) INC.,CS /24,1,57.6,36.12342857,2/3/2022,2022,ADFF-AFB,ABDUL BASIT FAROOQUI,Frozen ,Ethnic,22-Feb,57.6
AF-108,"ASHOKA FRZ PARATHA ALOO, 400g (4Pc)",AL MADINA SUPERMARKET (PICKRING) INC.,CS /24,1,57.6,37.85142857,2/3/2022,2022,ADFF-AFB,ABDUL BASIT FAROOQUI,Frozen ,Ethnic,22-Feb,57.6
AF-100,"ASHOKA FRZ TANDOORI NAAN PLAIN, 426g (5 Pc)",AL MADINA SUPERMARKET (PICKRING) INC.,CS /24,1,57.6,36.69942857,2/3/2022,2022,ADFF-AFB,ABDUL BASIT FAROOQUI,Frozen ,Ethnic,22-Feb,57.6
AF-148,"ASHOKA FRZ VEG. METHI LEAVES, 310g",AL MARWA HALAL MEAT & GROCERY (Mississauga),CS /24,1,33,23.99571429,2/8/2022,2022,ADFF-AFV,TALHA KHAWAJA,Frozen ,Ethnic,22-Feb,33
AF-145,"ASHOKA FRZ VEG. COCONUT SHRED, 310g",AL MARWA HALAL MEAT & GROCERY (Mississauga),CS /24,1,60,45.42857143,2/8/2022,2022,ADFF-AFV,TALHA KHAWAJA,Frozen ,Ethnic,22-Feb,60
AF-101,"ASHOKA FRZ TANDOORI NAAN GARLIC, 340g (4 Pc)",AL MARWA HALAL MEAT & GROCERY (Mississauga),CS /24,1,54,37.64571429,2/8/2022,2022,ADFF-AFB,TALHA KHAWAJA,Frozen ,Ethnic,22-Feb,54
AF-145,"ASHOKA FRZ VEG. COCONUT SHRED, 310g",AL MARWA SUNRISE SUPERMARKET (2545408 ON INC),CS /24,1,60,43.62857143,2/17/2022,2022,ADFF-AFV,PRAKASH MANGALAMI,Frozen ,Ethnic,22-Feb,60
AF-101,"ASHOKA FRZ TANDOORI NAAN GARLIC, 340g (4 Pc)",AL MARWA SUNRISE SUPERMARKET (2545408 ON INC),CS /24,1,54,36.02571429,2/17/2022,2022,ADFF-AFB,PRAKASH MANGALAMI,Frozen ,Ethnic,22-Feb,54
AF-108,"ASHOKA FRZ PARATHA ALOO, 400g (4Pc)",AL MARWA SUNRISE SUPERMARKET (2545408 ON INC),CS /24,1,54,37.64571429,2/17/2022,2022,ADFF-AFB,PRAKASH MANGALAMI,Frozen ,Ethnic,22-Feb,54
AF-109,"ASHOKA FRZ PARATHA ASLI PLAIN, (TRIANGULAR) 400g (5Pc)",AL MARWA SUNRISE SUPERMARKET (2545408 ON INC),CS /24,1,54,35.48571429,2/17/2022,2022,ADFF-AFB,PRAKASH MANGALAMI,Frozen ,Ethnic,22-Feb,54
AF-113,"ASHOKA FRZ PARATHA LACHCHA, 400g (4 Pcs)",AL MARWA SUNRISE SUPERMARKET (2545408 ON INC),CS /24,1,54,34.40571429,2/17/2022,2022,ADFF-AFB,PRAKASH MANGALAMI,Frozen ,Ethnic,22-Feb,54
AF-187,"ASHOKA FRZ TANDOORI NAAN PLAIN, 1275g (15 Pc)",AL MARWA SUNRISE SUPERMARKET (2545408 ON INC),CS /8,3,50.004,47.86033333,2/17/2022,2022,ADFF-AFB,PRAKASH MANGALAMI,Frozen ,Ethnic,22-Feb,150.01
AF-100,"ASHOKA FRZ TANDOORI NAAN PLAIN, 426g (5 Pc)",AL MARWA SUNRISE SUPERMARKET (2545408 ON INC),CS /24,2,54,36.02571429,2/17/2022,2022,ADFF-AFB,PRAKASH MANGALAMI,Frozen ,Ethnic,22-Feb,108
AP-035,CAMEL PICKLE MANGO SLICE IN MUSTARD AND VINEGAR 450g,AL NEJMAH FINE FOODS INC.,CS /12,1,24,15.16173913,2/3/2022,2022,ADFD-PI,TALHA KHAWAJA,Dry,Ethnic,22-Feb,24
AP-037,"CAMEL PICKLE MANGO SLICE EXTRA HOT IN MUSTARD AND VINEGAR, 450g",AL NEJMAH FINE FOODS INC.,CS /12,1,24,15.16173913,2/3/2022,2022,ADFD-PI,TALHA KHAWAJA,Dry,Ethnic,22-Feb,24
AG-033,"ASHOKA SARSON KA SAAG IN CAN, 850g",AL NOOR HALAL FOOD MARKET (2563861 ONTARIO INC),CS /6,1,15,9.626086957,2/26/2022,2022,ADFD-GEN,TARMANROOP SANDHU,Dry,Ethnic,22-Feb,15
AF-188,"ASHOKA FRZ VEG. KARELA CUT, 310g",AL NOOR HALAL FOOD MARKET (2563861 ONTARIO INC),CS /24,1,30,20.61428571,2/26/2022,2022,ADFF-AFV,TARMANROOP SANDHU,Frozen ,Ethnic,22-Feb,30
AF-167,"ASHOKA FRZ VEG. SPINACH, 310 g",AL NOOR HALAL FOOD MARKET (2563861 ONTARIO INC),CS /24,1,36,21.85714286,2/26/2022,2022,ADFF-AFV,TARMANROOP SANDHU,Frozen ,Ethnic,22-Feb,36
AF-149,"ASHOKA FRZ VEG. OKRA CUT (BHINDI), 310g",AL NOOR HALAL FOOD MARKET (2563861 ONTARIO INC),CS /24,1,30,22.11428571,2/26/2022,2022,ADFF-AFV,TARMANROOP SANDHU,Frozen ,Ethnic,22-Feb,30
AF-103,"ASHOKA FRZ PARATHA PLAIN, 350g (5 Pc)",AL NOOR HALAL FOOD MARKET (2563861 ONTARIO INC),CS /24,1,54,29.54571429,2/26/2022,2022,ADFF-AFB,TARMANROOP SANDHU,Frozen ,Ethnic,22-Feb,54
AG-029,"ASHOKA RTE BAIGAN BHARTHA, 280g",AL NOUR HALAL MEAT and GROCERY,CS /20,0.35,35.003,25.26086957,2/22/2022,2022,ADFD-RTE,PRAKASH MANGALAMI,Dry,Ethnic,22-Feb,12.25
AG-011,"ASHOKA RTE TOFU (PANEER) MAKHANI, 280g",AL NOUR HALAL MEAT and GROCERY,CS /20,0.5,34.999,27.36086957,2/4/2022,2022,ADFD-RTE,PRAKASH MANGALAMI,Dry,Ethnic,22-Feb,17.5
AG-015,"ASHOKA RTE DAL MAKHANI, 280g",AL NOUR HALAL MEAT and GROCERY,CS /20,1,34.999,25.26086957,2/4/2022,2022,ADFD-RTE,PRAKASH MANGALAMI,Dry,Ethnic,22-Feb,35
AG-021,"ASHOKA RTE KASHMIRI DUM ALOO, 280g",AL NOUR HALAL MEAT and GROCERY,CS /20,0.5,34.999,25.26086957,2/4/2022,2022,ADFD-RTE,PRAKASH MANGALAMI,Dry,Ethnic,22-Feb,17.5
AG-030,"ASHOKA RTE ALOO CHOLE, 280g",AL NOUR HALAL MEAT and GROCERY,CS /20,0.5,34.999,22.81086957,2/4/2022,2022,ADFD-RTE,PRAKASH MANGALAMI,Dry,Ethnic,22-Feb,17.5
AF-106,"ASHOKA FRZ TANDOORI ROTI, 300g (5 Pc)",AL NOUR HALAL MEAT and GROCERY,CS /24,1,47.998,30.58285714,2/4/2022,2022,ADFF-AFB,PRAKASH MANGALAMI,Frozen ,Ethnic,22-Feb,48
AF-149,"ASHOKA FRZ VEG. OKRA CUT (BHINDI), 310g",AL NOUR HALAL MEAT and GROCERY,CS /24,1,30,22.11428571,2/22/2022,2022,ADFF-AFV,PRAKASH MANGALAMI,Frozen ,Ethnic,22-Feb,30
AF-111,"ASHOKA FRZ BHATURA, 325g (5 Pcs)",AL NOUR HALAL MEAT and GROCERY,CS /24,1,47.998,31.54285714,2/4/2022,2022,ADFF-AFB,PRAKASH MANGALAMI,Frozen ,Ethnic,22-Feb,48
